2021-06-09 14:52:16|19580|41.5337,1.1289|5.1164|
2021-06-09 14:52:26|19585|41.5337,1.129|2.9961|
2021-06-09 14:52:46|20733|41.5284,1.1294|2.59|
2021-06-09 14:52:57|20738|41.5284,1.1294|1.9069|
2021-06-09 14:53:07|20742|41.5283,1.1294|1.8478|
2021-06-09 14:53:17|20747|41.5283,1.1294|2.6625|
2021-06-09 14:53:27|20751|41.5283,1.1295|3.2721|
2021-06-09 14:53:37|20756|41.5283,1.1295|2.5834|
2021-06-09 14:53:47|20761|41.5283,1.1295|1.4243|
2021-06-09 14:53:57|20766|41.5283,1.1295|1.4896|
2021-06-09 14:54:08|20771|41.5283,1.1295|2.4117|
2021-06-09 14:54:18|20775|41.5283,1.1295|2.6235|
2021-06-09 14:54:28|20780|41.5282,1.1295|2.5479|
2021-06-09 14:54:38|20785|41.5282,1.1295|2.6116|
2021-06-09 14:54:48|20790|41.5282,1.1295|3.4716|
2021-06-09 14:54:58|20794|41.5282,1.1295|4.1382|
2021-06-09 14:55:08|20799|41.5281,1.1295|3.543|
2021-06-09 14:55:19|20804|41.5281,1.1296|2.6111|
2021-06-09 14:55:29|20809|41.5281,1.1296|2.3999|
2021-06-09 14:55:39|20815|41.5281,1.1295|3.1267|
2021-06-09 14:55:49|20820|41.5281,1.1295|4.112|
2021-06-09 14:55:59|20824|41.528,1.1295|4.0149|
2021-06-09 14:56:09|20829|41.528,1.1294|3.4551|
2021-06-09 14:56:19|20834|41.528,1.1294|3.5713|
2021-06-09 14:56:30|20839|41.528,1.1294|3.8427|
