2021-06-09 10:09:55|-0.119|0.037|-0.975|328.9457|53.3424|3.495|41.744|2.137|-52.856|30.16|
2021-06-09 10:09:56|-0.119|0.037|-0.978|325.909|61.1919|4.8128|40.683|4.629|-54.572|30.13|
2021-06-09 10:09:57|-0.121|0.039|-0.978|330.2635|47.2117|1.7762|41.036|2.137|-54.572|30.14|
2021-06-09 10:09:58|-0.12|0.038|-0.978|332.0397|54.2018|3.495|40.329|2.849|-53.885|30.12|
2021-06-09 10:09:59|-0.119|0.038|-0.976|335.5347|47.2117|5.6723|42.805|3.561|-53.885|30.12|
2021-06-09 10:10:00|-0.118|0.037|-0.977|335.5347|40.2216|357.3644|40.86|3.027|-53.714|30.15|
2021-06-09 10:10:01|-0.12|0.038|-0.98|331.5813|45.4356|4.3545|41.036|2.493|-53.199|30.13|
2021-06-09 10:10:02|-0.119|0.037|-0.978|331.5813|52.4829|6.1306|42.098|3.205|-53.542|30.14|
2021-06-09 10:10:03|-0.119|0.041|-0.977|330.7219|55.0612|6.1306|39.975|1.781|-53.199|30.12|
2021-06-09 10:10:04|-0.119|0.039|-0.987|328.9457|60.7335|5.2712|40.152|2.671|-53.714|30.11|
2021-06-09 10:10:05|-0.117|0.029|-0.98|331.1229|43.7167|3.0367|41.036|2.849|-53.885|30.12|
2021-06-09 10:10:06|-0.118|0.038|-0.977|330.2635|42.3989|2.6356|41.744|4.629|-54.572|30.1|
2021-06-09 10:10:07|-0.117|0.038|-0.978|331.5813|55.5196|2.1772|42.805|3.205|-53.885|30.08|
2021-06-09 10:10:08|-0.118|0.037|-0.977|331.1229|47.6701|1.7762|41.036|2.849|-53.885|30.07|
2021-06-09 10:10:09|-0.119|0.042|-0.977|331.5813|38.9038|2.1772|40.683|3.917|-53.542|30.07|
2021-06-09 10:10:10|-0.117|0.036|-0.979|329.8624|52.884|3.0367|41.39|1.424|-53.199|30.08|
2021-06-09 10:10:11|-0.12|0.029|-0.979|331.5813|54.2018|0.4584|41.036|3.917|-53.885|30.09|
2021-06-09 10:10:12|-0.12|0.041|-0.979|331.5813|50.2484|3.9534|41.39|3.561|-54.915|30.06|
2021-06-09 10:10:13|-0.121|0.038|-0.992|322.8723|55.5196|6.1306|41.744|2.493|-52.513|30.08|
2021-06-09 10:10:14|-0.12|0.035|-0.977|329.4041|52.0246|359.1406|41.39|4.273|-52.856|30.06|
2021-06-09 10:10:15|-0.12|0.044|-0.981|327.2268|60.7335|5.6723|41.567|3.027|-54.057|30.07|
2021-06-09 10:10:16|-0.119|0.038|-0.98|335.0763|46.7534|0.8594|40.506|3.027|-54.057|30.07|
2021-06-09 10:10:17|-0.119|0.038|-0.978|331.1229|41.9405|0.8594|41.036|3.917|-54.915|30.03|
2021-06-09 10:10:18|-0.121|0.036|-0.981|329.8624|58.5563|6.1306|38.914|4.985|-55.258|30.05|
2021-06-09 10:10:19|-0.118|0.038|-0.973|335.0763|46.7534|0.8594|38.029|5.52|-54.744|30.06|
2021-06-09 10:10:20|-0.119|0.038|-0.975|337.7119|27.5593|5.6723|39.798|5.164|-55.43|30.03|
2021-06-09 10:10:21|-0.118|0.038|-0.976|328.5446|52.4829|6.9901|40.506|5.52|-56.116|30.05|
2021-06-09 10:10:22|-0.116|0.038|-0.978|323.7318|53.3424|357.8228|41.567|4.451|-55.087|30.04|
2021-06-09 10:10:23|-0.118|0.04|-0.974|329.8624|59.0147|2.6356|38.56|4.273|-55.945|30.03|
2021-06-09 10:10:24|-0.119|0.035|-0.978|330.7219|51.5662|3.0367|40.329|3.917|-54.572|30.04|
2021-06-09 10:10:26|-0.12|0.036|-0.978|329.4041|48.0712|4.3545|39.091|3.739|-53.714|30.06|
2021-06-09 10:10:27|-0.117|0.044|-0.979|332.8991|69.4998|2.6356|40.86|1.959|-55.087|30.02|
2021-06-09 10:10:28|-0.117|0.045|-0.976|329.8624|59.8741|2.6356|40.152|2.671|-53.027|30.02|
2021-06-09 10:10:29|-0.119|0.042|-0.979|329.8624|53.7434|3.495|41.036|2.849|-53.542|29.99|
2021-06-09 10:10:30|-0.117|0.037|-0.977|334.618|48.0712|0.4584|41.744|3.205|-54.229|30.02|
2021-06-09 10:10:31|-0.119|0.037|-0.978|327.2268|53.7434|3.0367|41.39|2.849|-52.856|30.02|
2021-06-09 10:10:32|-0.12|0.039|-0.977|328.9457|45.8939|7.8495|41.567|1.959|-53.371|30.0|
2021-06-09 10:10:33|-0.12|0.04|-0.979|326.7684|49.8473|3.9534|40.86|4.095|-54.057|29.98|
2021-06-09 10:10:34|-0.118|0.042|-0.977|332.8991|41.9405|7.4485|40.506|2.671|-53.371|29.99|
2021-06-09 10:10:35|-0.118|0.039|-0.974|328.5446|43.2583|6.5317|41.213|3.739|-54.057|30.0|
2021-06-09 10:10:36|-0.118|0.038|-0.987|333.3575|47.6701|0.0|41.567|2.671|-53.027|30.0|
2021-06-09 10:10:37|-0.101|0.004|-0.982|351.2337|76.4899|354.7288|40.506|2.315|-53.714|30.02|
2021-06-09 10:10:38|-0.117|0.033|-0.981|334.2169|28.8771|3.9534|42.275|3.383|-53.714|29.99|
2021-06-09 10:10:39|-0.118|0.042|-0.978|331.1229|45.0345|0.4584|42.628|3.027|-54.4|29.99|
2021-06-09 10:10:40|-0.116|0.035|-0.98|335.5347|43.2583|1.3178|41.036|3.205|-53.885|29.95|
2021-06-09 10:10:41|-0.118|0.036|-0.976|326.3674|55.5196|6.9901|40.86|2.671|-53.371|29.97|
2021-06-09 10:10:42|-0.118|0.036|-0.981|334.618|46.7534|5.6723|41.213|2.315|-53.027|29.98|
2021-06-09 10:10:43|-0.12|0.04|-0.978|325.4506|46.3523|5.6723|41.921|3.383|-54.4|29.96|
2021-06-09 10:10:44|-0.119|0.04|-0.98|333.7585|43.2583|6.1306|40.86|3.383|-53.027|29.98|
2021-06-09 10:10:45|-0.119|0.042|-0.979|326.3674|46.7534|8.3079|41.036|2.137|-53.199|30.0|
2021-06-09 10:10:46|-0.12|0.038|-0.98|323.7318|62.5097|7.8495|41.744|3.561|-52.856|30.01|
2021-06-09 10:10:47|-0.12|0.038|-0.985|340.3475|21.8297|3.9534|41.744|2.493|-54.229|30.01|
2021-06-09 10:10:48|-0.12|0.039|-0.968|351.2337|6.1306|6.9901|41.213|3.383|-54.057|30.0|
2021-06-09 10:10:49|-0.118|0.036|-0.974|335.9358|41.5394|0.8594|40.86|3.027|-53.714|30.01|
2021-06-09 10:10:50|-0.117|0.038|-0.975|343.3842|23.6059|0.0|41.39|2.137|-54.229|30.0|
2021-06-09 10:10:51|-0.117|0.038|-0.978|321.9556|84.7978|4.3545|40.152|2.671|-52.341|30.03|
2021-06-09 10:10:52|-0.119|0.04|-0.972|345.1604|24.9237|2.1772|41.921|3.027|-53.371|29.99|
2021-06-09 10:10:53|-0.12|0.038|-0.979|333.3575|41.9405|9.1673|42.275|1.959|-54.057|30.01|
2021-06-09 10:10:54|-0.119|0.039|-0.981|311.0694|97.9185|4.8128|40.506|1.959|-53.714|29.99|
2021-06-09 10:10:55|-0.12|0.041|-0.976|335.0763|50.7068|7.4485|41.921|1.959|-52.684|30.01|
2021-06-09 10:10:56|-0.118|0.039|-0.977|331.1229|40.68|3.495|39.798|3.383|-54.4|30.03|
2021-06-09 10:10:57|-0.111|0.042|-0.975|327.6279|62.9681|3.0367|40.683|3.205|-52.169|30.01|
2021-06-09 10:10:58|-0.109|0.042|-0.977|332.0397|43.2583|4.3545|39.444|1.959|-53.371|30.02|
2021-06-09 10:10:59|-0.113|0.041|-0.979|322.414|63.8275|5.2712|43.159|1.781|-53.885|30.01|
2021-06-09 10:11:00|-0.111|0.043|-0.971|325.4506|45.8939|5.2712|40.152|2.315|-53.027|30.01|
2021-06-09 10:11:01|-0.117|0.041|-0.979|344.702|24.0642|6.1306|39.975|2.493|-53.542|29.98|
2021-06-09 10:11:02|-0.113|0.038|-0.981|334.618|39.7633|5.6723|40.506|1.959|-53.027|30.01|
2021-06-09 10:11:03|-0.11|0.041|-0.973|336.3941|37.586|5.6723|41.39|2.137|-53.885|30.02|
2021-06-09 10:11:04|-0.115|0.042|-0.974|333.3575|52.884|2.6356|41.921|2.315|-52.341|30.01|
